NU_ANO,CO_CURSO,CO_IES,CO_GRUPO,QE_I28,QE_I29,QE_I30,QE_I34,QE_I37,QE_I41,QE_I43,QE_I44,QE_I47,QE_I48,QE_I49,QE_I57,QE_I61,QE_I62,QE_I63
2014,1107867,2,2001,6.0,4.0,4.0,5.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0
2014,1107985,2,2001,5.0,3.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0
2014,1113228,2,2001,3.0,6.0,5.0,6.0,5.0,1.0,2.0,2.0,7.0,7.0,7.0,2.0,5.0,6.0,5.0
2014,1120464,2,2001,6.0,5.0,6.0,4.0,4.0,5.0,8.0,8.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0
2014,1128808,2,2001,5.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0
2014,1134829,2,2001,5.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,6.0,5.0,2.0,2.0
2014,1145007,2,2001,5.0,4.0,6.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,7.0,3.0,3.0
2014,1149240,2,2001,5.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,1.0,3.0
2014,1150328,2,2001,8.0,3.0,3.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0
2014,1151457,2,2001,5.0,5.0,6.0,5.0,5.0,5.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
2014,1151599,2,2001,6.0,3.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0
2014,1151612,2,2001,7.0,5.0,5.0,5.0,5.0,4.0,8.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0
2014,1152820,2,2001,5.0,5.0,8.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0
2014,1153690,2,2001,5.0,6.0,6.0,6.0,4.0,6.0,4.0,1.0,6.0,6.0,5.0,5.0,3.0,2.0,1.0
2014,1153693,2,2001,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,6.0,3.0,3.0
2014,1178901,2,2001,5.0,5.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,3.0,4.0,6.0,4.0,5.0,5.0
2014,1181052,2,2001,5.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0
2014,1181052,2,2001,4.0,6.0,6.0,5.0,5.0,5.0,8.0,8.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
2014,1182942,2,2001,6.0,6.0,5.0,5.0,5.0,6.0,8.0,5.0,5.0,6.0,6.0,4.0,1.0,3.0,3.0
2014,1189599,2,2001,5.0,5.0,5.0,4.0,5.0,3.0,8.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0
2014,1190137,2,2001,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0
2014,1214171,2,2001,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0
2014,5000206,2,2001,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0
2014,5000371,2,2001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,5000695,2,2001,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,3.0,5.0,6.0,4.0,3.0,2.0
2014,5001057,2,2001,6.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0
2014,407,2,2001,4.0,6.0,6.0,6.0,4.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0,1.0,5.0,5.0
2014,1453,2,2001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,1646,2,2001,3.0,5.0,2.0,6.0,2.0,4.0,3.0,5.0,3.0,2.0,4.0,6.0,5.0,5.0,5.0
2014,1925,2,2001,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0
2014,3406,2,2001,6.0,3.0,3.0,6.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0
2014,3421,2,2001,5.0,4.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0
2014,4866,2,2001,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,6560,2,2001,4.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0
2014,6668,2,2001,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0
2014,7494,2,2001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,7495,2,2001,6.0,5.0,3.0,6.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0
2014,7505,2,2001,5.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0
2014,8428,2,2001,6.0,6.0,5.0,4.0,5.0,5.0,8.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2014,9535,2,2001,4.0,6.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
2014,10162,2,2001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,11238,2,2001,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0
2014,11603,2,2001,5.0,6.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0
2014,11611,2,2001,4.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0
2014,11881,2,2001,3.0,4.0,3.0,3.0,5.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0
2014,11999,2,2001,3.0,6.0,4.0,6.0,3.0,1.0,2.0,2.0,5.0,5.0,4.0,2.0,5.0,6.0,5.0
2014,12688,2,2001,5.0,5.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
2014,13101,2,2001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0
2014,10990,2,6306,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,11593,2,6306,4.0,4.0,6.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,6.0,2.0,3.0,4.0
2014,12023,2,6306,4.0,5.0,4.0,5.0,5.0,5.0,3.0,6.0,4.0,4.0,5.0,6.0,5.0,4.0,5.0
2014,12040,2,6306,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0
2014,12098,2,6306,3.0,5.0,3.0,6.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0
2014,12105,2,6306,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
2014,12906,2,6306,4.0,5.0,4.0,6.0,4.0,4.0,6.0,6.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0
2014,13267,2,6306,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0
2014,13399,2,6306,6.0,3.0,4.0,6.0,4.0,6.0,6.0,6.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0
2014,13456,2,6306,6.0,4.0,4.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
2014,13619,2,6306,4.0,3.0,2.0,3.0,2.0,6.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0
2014,16303,2,6306,6.0,4.0,6.0,6.0,6.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
2014,16655,2,6306,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,7.0,7.0
2014,16655,2,6306,4.0,4.0,4.0,2.0,4.0,4.0,7.0,7.0,6.0,4.0,4.0,5.0,3.0,3.0,3.0
2014,16977,2,6306,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0
2014,17307,2,6306,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0
2014,17997,2,6306,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0
2014,18091,2,6306,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0
2014,18284,2,6306,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0
2014,18284,2,6306,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0
2014,18875,2,6306,5.0,5.0,4.0,6.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0
2014,18913,2,6306,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0
2014,19152,2,6306,6.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
2014,19152,2,6306,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0
2014,19195,2,6306,5.0,5.0,6.0,6.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,1.0,1.0
2014,19410,2,6306,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,19415,2,6306,4.0,5.0,5.0,4.0,5.0,5.0,6.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
2014,19433,2,6306,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0
2014,19525,2,6306,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
2014,19967,2,6306,6.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,3.0,4.0,6.0,3.0,5.0,5.0
2014,20148,2,6306,5.0,5.0,4.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,2.0,2.0
2014,20330,2,6306,5.0,5.0,5.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
2014,20349,2,6306,5.0,5.0,2.0,3.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,1.0,1.0,1.0
2014,107674,2,5806,2.0,5.0,4.0,5.0,5.0,4.0,4.0,7.0,4.0,3.0,4.0,6.0,3.0,1.0,2.0
2014,107712,2,5806,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0
2014,108844,2,5806,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
2014,109356,2,5806,5.0,5.0,5.0,5.0,6.0,3.0,5.0,7.0,5.0,4.0,5.0,4.0,1.0,2.0,7.0
2014,109394,2,5806,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0
2014,109408,2,5806,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0
2014,109584,2,5806,5.0,6.0,6.0,6.0,5.0,2.0,3.0,2.0,4.0,3.0,6.0,6.0,5.0,2.0,2.0
2014,109780,2,5806,4.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
2014,110000,2,5806,5.0,3.0,3.0,3.0,3.0,2.0,1.0,7.0,3.0,5.0,5.0,5.0,3.0,3.0,7.0
2014,110144,2,5806,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,110508,2,5806,5.0,4.0,5.0,4.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0
2014,112094,2,5806,5.0,6.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0
2014,112360,2,5806,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2014,113025,2,5806,6.0,6.0,6.0,4.0,5.0,5.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0
2014,113829,2,5806,3.0,6.0,6.0,6.0,4.0,6.0,6.0,2.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0
2014,114055,2,5806,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,114846,2,5806,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,5.0,5.0,1.0,1.0,4.0
2014,115730,2,5806,4.0,5.0,5.0,5.0,6.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
2014,115882,2,5806,5.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,4.0
2014,115882,2,5806,6.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,3.0,5.0,6.0,6.0,6.0,2.0
2014,116218,2,5806,2.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,7.0,1.0,2.0
2014,117130,2,5806,4.0,6.0,3.0,5.0,4.0,3.0,5.0,6.0,3.0,7.0,6.0,6.0,4.0,7.0,4.0
2014,117717,2,5806,6.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0
2014,117756,2,5806,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0
2014,118410,2,5806,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,2.0,3.0,5.0,5.0,2.0,2.0
2014,119210,2,5806,5.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
2014,119924,2,5806,6.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0
2014,120205,2,5806,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2014,121044,2,5806,6.0,4.0,6.0,6.0,2.0,1.0,1.0,3.0,6.0,4.0,4.0,5.0,4.0,3.0,5.0
2014,121119,2,5806,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,121131,2,5806,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0
2014,121185,2,5806,5.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,1.0,5.0,6.0,4.0,6.0,1.0
2014,121914,2,5806,5.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
2014,123230,2,5806,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,2.0,4.0
2014,123404,2,5806,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0
2014,150033,2,5806,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,150303,2,6306,5.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,314326,2,6306,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,4.0,6.0,4.0,3.0,3.0
2014,317195,2,6306,6.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0
2014,318882,2,6306,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0
2014,401274,2,6306,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0
2014,1008007,2,6306,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2014,1076393,2,6306,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
2014,1093408,2,6306,6.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0
2014,1102610,2,6306,3.0,4.0,2.0,6.0,4.0,3.0,6.0,6.0,4.0,3.0,4.0,5.0,6.0,4.0,3.0
2014,1102661,2,6306,5.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0
2014,1103419,2,6306,6.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
2014,1104698,2,6306,5.0,2.0,3.0,5.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,6.0,6.0
2014,1105895,2,6306,4.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0
2014,94363,2,21,4.0,6.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
2014,94994,2,21,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
2014,95175,2,21,5.0,4.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0
2014,96407,2,21,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0
2014,96655,2,21,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
2014,96759,2,21,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0
2014,97986,2,21,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
2014,98892,2,21,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,2.0,6.0,6.0,6.0
2014,99015,2,21,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2014,99720,2,21,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,6.0,5.0,5.0,5.0,4.0,3.0,4.0
2014,99720,2,21,6.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
2014,99720,2,21,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
2014,99934,2,21,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
2014,99950,2,21,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0
2014,99952,2,21,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0
2014,100305,2,21,5.0,5.0,5.0,5.0,5.0,5.0,2.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0
2014,100305,2,21,5.0,5.0,5.0,5.0,2.0,3.0,8.0,8.0,4.0,4.0,3.0,6.0,6.0,6.0,6.0
2014,100732,2,21,5.0,5.0,5.0,5.0,4.0,5.0,8.0,5.0,5.0,5.0,5.0,6.0,5.0,8.0,8.0
2014,100742,2,21,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,4.0,4.0
2014,101751,2,21,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0
2014,101940,2,21,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,2.0
2014,102280,2,21,6.0,4.0,6.0,6.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,6.0,2.0,6.0
2014,102406,2,21,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,103338,2,21,5.0,6.0,6.0,5.0,2.0,7.0,7.0,7.0,2.0,2.0,5.0,8.0,8.0,8.0,8.0
2014,104270,2,21,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0
2014,122906,2,3202,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
2014,305231,2,3202,5.0,4.0,5.0,6.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
2014,312335,2,3202,4.0,3.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0
2014,313106,2,3202,5.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
2014,313982,2,3202,2.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,7.0
2014,9586,2,6307,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0
2014,9816,2,6307,6.0,6.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,4.0,6.0,5.0,3.0,4.0,4.0
2014,9979,2,6307,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0
2014,10506,2,6307,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0
2014,10803,2,6307,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2014,11224,2,6307,4.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,2.0,7.0,3.0
2014,11652,2,6307,5.0,4.0,5.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
2014,11714,2,6307,5.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
2014,11730,2,6307,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2014,12321,2,6307,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0
2014,12340,2,1501,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0
2014,12830,2,1501,5.0,4.0,4.0,6.0,6.0,3.0,2.0,3.0,2.0,1.0,1.0,5.0,7.0,7.0,7.0
2014,12906,2,1501,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0
2014,12963,2,1501,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0
2014,13459,2,1501,3.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,3.0
2014,13575,2,1501,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
2014,13993,2,1501,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0
2014,14230,2,1501,5.0,4.0,3.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0
2014,14332,2,1501,4.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0
2014,14700,2,1501,5.0,6.0,4.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,3.0,5.0,4.0
2014,313274,2,5809,5.0,5.0,6.0,6.0,5.0,3.0,1.0,2.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0
2014,313274,2,5809,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0
2014,313278,2,5809,3.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,3.0,3.0,4.0,3.0,2.0
2014,313283,2,5809,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014,313297,2,5809,4.0,3.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,1.0,5.0,6.0,6.0,6.0,6.0
2014,313300,2,5809,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0
2014,313300,2,5809,4.0,4.0,5.0,6.0,2.0,2.0,1.0,1.0,3.0,3.0,6.0,5.0,1.0,7.0,7.0
2014,313300,2,5809,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,2.0,2.0,2.0
2014,313303,2,5809,4.0,5.0,5.0,4.0,4.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,3.0,7.0,7.0
2014,313400,2,5809,5.0,6.0,2.0,6.0,5.0,3.0,5.0,6.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0
2014,313579,2,5809,4.0,5.0,5.0,6.0,2.0,6.0,3.0,1.0,7.0,7.0,3.0,4.0,2.0,7.0,1.0
2014,313579,2,5809,6.0,5.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0
2014,313976,2,5809,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0
2014,313982,2,5809,4.0,6.0,6.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
2014,313982,2,5809,4.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0
